Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	4/214	7.858333e-01	8.522414e-01	0	0	7.407834e-01	1.785367e-01	HDAC3;FAM161A;SIRT1;MAPK3
GO_Biological_Process_2021	B cell differentiation (GO:0030183)	1/61	7.870573e-01	8.522414e-01	0	0	6.492986e-01	1.554773e-01	HDAC9
GO_Biological_Process_2021	regulation of DNA-templated transcription, initiation (GO:2000142)	1/61	7.870573e-01	8.522414e-01	0	0	6.492986e-01	1.554773e-01	PPM1D
GO_Biological_Process_2021	negative regulation of response to stimulus (GO:0048585)	1/61	7.870573e-01	8.522414e-01	0	0	6.492986e-01	1.554773e-01	SIRT1
GO_Biological_Process_2021	positive regulation of interleukin-8 production (GO:0032757)	1/61	7.870573e-01	8.522414e-01	0	0	6.492986e-01	1.554773e-01	PARK7
GO_Biological_Process_2021	protein lipidation (GO:0006497)	1/61	7.870573e-01	8.522414e-01	0	0	6.492986e-01	1.554773e-01	ZDHHC13
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	51/2244	7.873969e-01	8.522414e-01	0	0	8.964106e-01	2.142626e-01	PRDM8;BTG1;NUP107;NAB1;RORB;IRF2BPL;NR3C2;ZNF280C;ZNF566;ZNF684;YWHAH;ZHX2;RFX2;NRG1;SIRT1;POU3F2;FOXP2;TOX4;PSRC1;ZNF439;CRY1;ZNF678;ZFPM2;JDP2;HDAC3;CTBP2;GLIS3;CREBL2;HDAC9;FOXO1;PGBD1;BRIP1;CUX2;CUX1;CCDC85B;HSF2;WBP2NL;PPARGC1A;SRSF10;ZBTB7C;ZNF341;SMAD3;MEIS2;HIPK2;PER1;MEIS1;NFIB;SP4;ID2;HBP1;NFE2L1
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	13/625	7.883821e-01	8.529218e-01	0	0	8.238515e-01	1.958891e-01	RPL23;RTKN2;NRG1;SIRT1;POU3F2;MEIS2;SDCBP;TIAM1;KITLG;MEIS1;RPS15A;GAREM1;LGMN
GO_Biological_Process_2021	cytosolic transport (GO:0016482)	2/116	7.901055e-01	8.543998e-01	0	0	6.829423e-01	1.608936e-01	TMEM87B;RAB5A
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	4/216	7.918339e-01	8.557173e-01	0	0	7.337188e-01	1.712527e-01	COL5A1;COL14A1;COL23A1;THSD4
GO_Biological_Process_2021	double-strand break repair via nonhomologous end joining (GO:0006303)	1/62	7.923971e-01	8.557173e-01	0	0	6.386215e-01	1.486025e-01	POLB
GO_Biological_Process_2021	I-kappaB kinase/NF-kappaB signaling (GO:0007249)	1/62	7.923971e-01	8.557173e-01	0	0	6.386215e-01	1.486025e-01	RPS27A
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	4/217	7.947833e-01	8.579069e-01	0	0	7.302363e-01	1.677249e-01	COL5A1;COL14A1;COL23A1;THSD4
GO_Biological_Process_2021	COPII vesicle coating (GO:0048208)	1/63	7.976033e-01	8.585946e-01	0	0	6.282888e-01	1.420837e-01	SEC24A
GO_Biological_Process_2021	vesicle coating (GO:0006901)	1/63	7.976033e-01	8.585946e-01	0	0	6.282888e-01	1.420837e-01	SEC24A
GO_Biological_Process_2021	vesicle targeting, rough ER to cis-Golgi (GO:0048207)	1/63	7.976033e-01	8.585946e-01	0	0	6.282888e-01	1.420837e-01	SEC24A
GO_Biological_Process_2021	negative regulation of endopeptidase activity (GO:0010951)	1/63	7.976033e-01	8.585946e-01	0	0	6.282888e-01	1.420837e-01	GAPDH
GO_Biological_Process_2021	neuropeptide signaling pathway (GO:0007218)	1/63	7.976033e-01	8.585946e-01	0	0	6.282888e-01	1.420837e-01	SORCS1
GO_Biological_Process_2021	positive regulation of Ras protein signal transduction (GO:0046579)	1/63	7.976033e-01	8.585946e-01	0	0	6.282888e-01	1.420837e-01	PRAG1
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	3/169	7.979330e-01	8.585946e-01	0	0	7.030375e-01	1.586971e-01	GALNT13;MAPKAPK5;HIPK2
GO_Biological_Process_2021	cilium assembly (GO:0060271)	6/314	8.002880e-01	8.603393e-01	0	0	7.568221e-01	1.686076e-01	IFT52;GSN;CEP135;FAM161A;RFX2;BBIP1
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	4/219	8.005815e-01	8.603393e-01	0	0	7.233683e-01	1.608894e-01	RORB;BRINP3;EPHA3;RHOA
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	5/267	8.006335e-01	8.603393e-01	0	0	7.416917e-01	1.649167e-01	OTUD4;HMGXB4;DCC;CRY1;LGMN
GO_Biological_Process_2021	regulation of cilium assembly (GO:1902017)	1/64	8.026792e-01	8.617633e-01	0	0	6.182842e-01	1.358990e-01	TBC1D2B
GO_Biological_Process_2021	lipid homeostasis (GO:0055088)	1/64	8.026792e-01	8.617633e-01	0	0	6.182842e-01	1.358990e-01	SIRT1
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	3/171	8.043669e-01	8.631878e-01	0	0	6.945961e-01	1.512135e-01	ZDHHC13;GAPDH;RHOA
GO_Biological_Process_2021	regulation of RNA metabolic process (GO:0051252)	1/65	8.076280e-01	8.647476e-01	0	0	6.085922e-01	1.300280e-01	AFF2
GO_Biological_Process_2021	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	1/65	8.076280e-01	8.647476e-01	0	0	6.085922e-01	1.300280e-01	ANXA1
GO_Biological_Process_2021	inorganic anion transmembrane transport (GO:0098661)	1/65	8.076280e-01	8.647476e-01	0	0	6.085922e-01	1.300280e-01	ANO6
GO_Biological_Process_2021	tRNA modification (GO:0006400)	1/65	8.076280e-01	8.647476e-01	0	0	6.085922e-01	1.300280e-01	TRMT13
GO_Biological_Process_2021	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	1/65	8.076280e-01	8.647476e-01	0	0	6.085922e-01	1.300280e-01	RPL26
GO_Biological_Process_2021	protein homooligomerization (GO:0051260)	2/121	8.091960e-01	8.660389e-01	0	0	6.540785e-01	1.384776e-01	MPP2;RBMX
GO_Biological_Process_2021	cellular component disassembly (GO:0022411)	1/66	8.124529e-01	8.675836e-01	0	0	5.991984e-01	1.244519e-01	GSN
GO_Biological_Process_2021	regulation of protein localization (GO:0032880)	1/66	8.124529e-01	8.675836e-01	0	0	5.991984e-01	1.244519e-01	DNAJB6
GO_Biological_Process_2021	extracellular matrix disassembly (GO:0022617)	1/66	8.124529e-01	8.675836e-01	0	0	5.991984e-01	1.244519e-01	GSN
GO_Biological_Process_2021	negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	1/66	8.124529e-01	8.675836e-01	0	0	5.991984e-01	1.244519e-01	PSMB1
GO_Biological_Process_2021	positive regulation of T cell proliferation (GO:0042102)	1/66	8.124529e-01	8.675836e-01	0	0	5.991984e-01	1.244519e-01	ANXA1
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	2/122	8.128235e-01	8.675921e-01	0	0	6.485944e-01	1.344155e-01	PSMB1;RPS27A
GO_Biological_Process_2021	regulation of anatomical structure morphogenesis (GO:0022603)	2/123	8.163894e-01	8.706212e-01	0	0	6.432009e-01	1.304822e-01	CDH2;LZTS1
GO_Biological_Process_2021	positive regulation of epithelial cell proliferation (GO:0050679)	2/123	8.163894e-01	8.706212e-01	0	0	6.432009e-01	1.304822e-01	NRP1;SIRT1
GO_Biological_Process_2021	regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	1/67	8.171571e-01	8.706636e-01	0	0	5.900893e-01	1.191532e-01	PTPN3
GO_Biological_Process_2021	regulation of viral genome replication (GO:0045069)	1/67	8.171571e-01	8.706636e-01	0	0	5.900893e-01	1.191532e-01	PPID
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	5/274	8.182696e-01	8.714607e-01	0	0	7.221283e-01	1.448326e-01	NRP1;GAREM1;ATP6AP1;KSR1;MAPK3
GO_Biological_Process_2021	regulation of translational initiation (GO:0006446)	1/68	8.217435e-01	8.747710e-01	0	0	5.812521e-01	1.141155e-01	PAIP1
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	7/371	8.230815e-01	8.758056e-01	0	0	7.464503e-01	1.453339e-01	NRP1;SDCBP;HDAC3;CREBL2;PARK7;SIRT1;MAPK3
GO_Biological_Process_2021	cell chemotaxis (GO:0060326)	1/69	8.262150e-01	8.783584e-01	0	0	5.726748e-01	1.093237e-01	NRP1
GO_Biological_Process_2021	positive regulation of protein transport (GO:0051222)	1/69	8.262150e-01	8.783584e-01	0	0	5.726748e-01	1.093237e-01	PPID
GO_Biological_Process_2021	aerobic electron transport chain (GO:0019646)	1/70	8.305747e-01	8.814262e-01	0	0	5.643461e-01	1.047638e-01	NDUFB2
GO_Biological_Process_2021	cellular response to light stimulus (GO:0071482)	1/70	8.305747e-01	8.814262e-01	0	0	5.643461e-01	1.047638e-01	RPL26
GO_Biological_Process_2021	COPII-coated vesicle budding (GO:0090114)	1/70	8.305747e-01	8.814262e-01	0	0	5.643461e-01	1.047638e-01	SEC24A
GO_Biological_Process_2021	defense response to Gram-positive bacterium (GO:0050830)	1/70	8.305747e-01	8.814262e-01	0	0	5.643461e-01	1.047638e-01	CHGA
GO_Biological_Process_2021	apoptotic process (GO:0006915)	4/231	8.326370e-01	8.824135e-01	0	0	6.847023e-01	1.254084e-01	FAM162A;DCC;GAPDH;FOXO1
GO_Biological_Process_2021	regulation of autophagy (GO:0010506)	4/231	8.326370e-01	8.824135e-01	0	0	6.847023e-01	1.254084e-01	PRKAB2;ATP6V0E1;GAPDH;FOXO1
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	2/128	8.333220e-01	8.824135e-01	0	0	6.175177e-01	1.125952e-01	FAM161A;CNTN4
GO_Biological_Process_2021	protein tetramerization (GO:0051262)	1/71	8.348251e-01	8.824135e-01	0	0	5.562554e-01	1.004224e-01	KRT10
GO_Biological_Process_2021	regulation of endopeptidase activity (GO:0052548)	1/71	8.348251e-01	8.824135e-01	0	0	5.562554e-01	1.004224e-01	GAPDH
GO_Biological_Process_2021	regulation of hematopoietic stem cell differentiation (GO:1902036)	1/71	8.348251e-01	8.824135e-01	0	0	5.562554e-01	1.004224e-01	PSMB1
GO_Biological_Process_2021	fatty acid biosynthetic process (GO:0006633)	1/71	8.348251e-01	8.824135e-01	0	0	5.562554e-01	1.004224e-01	ABCD3
GO_Biological_Process_2021	mitochondrial ATP synthesis coupled electron transport (GO:0042775)	1/71	8.348251e-01	8.824135e-01	0	0	5.562554e-01	1.004224e-01	NDUFB2
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	1/71	8.348251e-01	8.824135e-01	0	0	5.562554e-01	1.004224e-01	SIRT1
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	3/182	8.367431e-01	8.840502e-01	0	0	6.515405e-01	1.161294e-01	ABCD2;ANXA1;HDAC9
GO_Biological_Process_2021	cytoskeleton-dependent cytokinesis (GO:0061640)	1/72	8.389692e-01	8.852291e-01	0	0	5.483926e-01	9.628748e-02	RHOA
GO_Biological_Process_2021	negative regulation of epithelial cell proliferation (GO:0050680)	1/72	8.389692e-01	8.852291e-01	0	0	5.483926e-01	9.628748e-02	NFIB
GO_Biological_Process_2021	positive regulation of protein secretion (GO:0050714)	1/72	8.389692e-01	8.852291e-01	0	0	5.483926e-01	9.628748e-02	PPID
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	2/130	8.396916e-01	8.856006e-01	0	0	6.078062e-01	1.061963e-01	ANXA1;PARK7
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1/73	8.430095e-01	8.867540e-01	0	0	5.407482e-01	9.234741e-02	PSMB1
GO_Biological_Process_2021	regulation of actin filament polymerization (GO:0030833)	1/73	8.430095e-01	8.867540e-01	0	0	5.407482e-01	9.234741e-02	CDC42EP3
GO_Biological_Process_2021	granulocyte chemotaxis (GO:0071621)	1/73	8.430095e-01	8.867540e-01	0	0	5.407482e-01	9.234741e-02	ANXA1
GO_Biological_Process_2021	ubiquitin-dependent ERAD pathway (GO:0030433)	1/73	8.430095e-01	8.867540e-01	0	0	5.407482e-01	9.234741e-02	EDEM1
GO_Biological_Process_2021	negative regulation of cell adhesion (GO:0007162)	1/73	8.430095e-01	8.867540e-01	0	0	5.407482e-01	9.234741e-02	RHOA
GO_Biological_Process_2021	neurotransmitter transport (GO:0006836)	1/73	8.430095e-01	8.867540e-01	0	0	5.407482e-01	9.234741e-02	SLC6A16
GO_Biological_Process_2021	sphingolipid biosynthetic process (GO:0030148)	1/74	8.469486e-01	8.897237e-01	0	0	5.333132e-01	8.859150e-02	ST8SIA3
GO_Biological_Process_2021	negative regulation of protein binding (GO:0032091)	1/74	8.469486e-01	8.897237e-01	0	0	5.333132e-01	8.859150e-02	PARK7
GO_Biological_Process_2021	NIK/NF-kappaB signaling (GO:0038061)	1/74	8.469486e-01	8.897237e-01	0	0	5.333132e-01	8.859150e-02	PSMB1
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	2/133	8.488335e-01	8.911420e-01	0	0	5.937950e-01	9.731842e-02	EPHA7;MINK1
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	10/525	8.490437e-01	8.911420e-01	0	0	7.523281e-01	1.231144e-01	SH3RF2;MARCHF1;SMURF1;PSMB1;MKRN1;RNF208;FBXL18;RPS27A;SIRT1;RNF141
GO_Biological_Process_2021	integrin-mediated signaling pathway (GO:0007229)	1/75	8.507890e-01	8.914092e-01	0	0	5.260792e-01	8.500972e-02	NRP1
GO_Biological_Process_2021	positive regulation of immune response (GO:0050778)	1/75	8.507890e-01	8.914092e-01	0	0	5.260792e-01	8.500972e-02	SIRT1
GO_Biological_Process_2021	positive regulation of lymphocyte proliferation (GO:0050671)	1/75	8.507890e-01	8.914092e-01	0	0	5.260792e-01	8.500972e-02	ANXA1
GO_Biological_Process_2021	positive regulation of T cell activation (GO:0050870)	1/75	8.507890e-01	8.914092e-01	0	0	5.260792e-01	8.500972e-02	ANXA1
GO_Biological_Process_2021	chloride transport (GO:0006821)	1/76	8.545333e-01	8.937117e-01	0	0	5.190381e-01	8.159270e-02	ANO6
GO_Biological_Process_2021	regulation of T cell proliferation (GO:0042129)	1/76	8.545333e-01	8.937117e-01	0	0	5.190381e-01	8.159270e-02	ANXA1
GO_Biological_Process_2021	RNA transport (GO:0050658)	1/76	8.545333e-01	8.937117e-01	0	0	5.190381e-01	8.159270e-02	RFTN1
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	9/482	8.546601e-01	8.937117e-01	0	0	7.373441e-01	1.158010e-01	ANXA1;SMAD3;DPYSL3;RPS27A;SIRT1;GAPDH;RBMX;FOXO1;RHOA
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	3/189	8.548547e-01	8.937117e-01	0	0	6.267930e-01	9.829607e-02	FGD6;EPHA3;NDEL1
GO_Biological_Process_2021	protein localization to plasma membrane (GO:0072659)	2/136	8.574990e-01	8.948455e-01	0	0	5.804112e-01	8.922968e-02	SMURF1;EFR3B
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	2/136	8.574990e-01	8.948455e-01	0	0	5.804112e-01	8.922968e-02	SLC24A4;WBP2NL
GO_Biological_Process_2021	cholesterol metabolic process (GO:0008203)	1/77	8.581838e-01	8.948455e-01	0	0	5.121823e-01	7.833163e-02	SOAT1
GO_Biological_Process_2021	phosphatidylcholine metabolic process (GO:0046470)	1/77	8.581838e-01	8.948455e-01	0	0	5.121823e-01	7.833163e-02	CEPT1
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1/77	8.581838e-01	8.948455e-01	0	0	5.121823e-01	7.833163e-02	SIRT1
GO_Biological_Process_2021	positive regulation of type I interferon production (GO:0032481)	1/77	8.581838e-01	8.948455e-01	0	0	5.121823e-01	7.833163e-02	GAPDH
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	1/78	8.617428e-01	8.977739e-01	0	0	5.055045e-01	7.521826e-02	PSMB1
GO_Biological_Process_2021	negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/78	8.617428e-01	8.977739e-01	0	0	5.055045e-01	7.521826e-02	SIRT1
GO_Biological_Process_2021	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1/79	8.652128e-01	9.009965e-01	0	0	4.989980e-01	7.224485e-02	SIRT1
GO_Biological_Process_2021	protein localization to cell periphery (GO:1990778)	2/140	8.683476e-01	9.025395e-01	0	0	5.634713e-01	7.954141e-02	SMURF1;EFR3B
GO_Biological_Process_2021	regulation of protein localization to plasma membrane (GO:1903076)	1/80	8.685958e-01	9.025395e-01	0	0	4.926562e-01	6.940415e-02	EPHA3
GO_Biological_Process_2021	glycerophospholipid metabolic process (GO:0006650)	1/80	8.685958e-01	9.025395e-01	0	0	4.926562e-01	6.940415e-02	CPNE3
GO_Biological_Process_2021	response to interferon-gamma (GO:0034341)	1/80	8.685958e-01	9.025395e-01	0	0	4.926562e-01	6.940415e-02	GAPDH
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/80	8.685958e-01	9.025395e-01	0	0	4.926562e-01	6.940415e-02	PARK7
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	3/195	8.689584e-01	9.025395e-01	0	0	6.070171e-01	8.526162e-02	SMURF1;RFTN1;EFR3B
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	2/141	8.709387e-01	9.042038e-01	0	0	5.593886e-01	7.729836e-02	ABCD2;FOXO1
GO_Biological_Process_2021	regulation of G protein-coupled receptor signaling pathway (GO:0008277)	1/82	8.751096e-01	9.081398e-01	0	0	4.804424e-01	6.409394e-02	CRY1
GO_Biological_Process_2021	regulation of signal transduction (GO:0009966)	3/198	8.755469e-01	9.081995e-01	0	0	5.975855e-01	7.942304e-02	PRAG1;CASTOR2;SIRT1
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	2/143	8.759810e-01	9.082559e-01	0	0	5.513971e-01	7.301100e-02	HSPH1;PPT1
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	2/144	8.784335e-01	9.104042e-01	0	0	5.474857e-01	7.096242e-02	DPYSL3;LDLRAD4
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	6/354	8.802318e-01	9.118729e-01	0	0	6.684350e-01	8.527223e-02	KBTBD6;SMURF1;PSMB1;FEM1C;SIRT1;ANAPC1
GO_Biological_Process_2021	regulation of cytokinesis (GO:0032465)	1/84	8.813012e-01	9.121906e-01	0	0	4.688172e-01	5.923776e-02	RHOA
GO_Biological_Process_2021	lymphocyte differentiation (GO:0030098)	1/84	8.813012e-01	9.121906e-01	0	0	4.688172e-01	5.923776e-02	HDAC9
GO_Biological_Process_2021	B cell activation (GO:0042113)	1/85	8.842812e-01	9.144836e-01	0	0	4.632121e-01	5.696592e-02	HDAC9
GO_Biological_Process_2021	regulation of cell cycle G2/M phase transition (GO:1902749)	1/85	8.842812e-01	9.144836e-01	0	0	4.632121e-01	5.696592e-02	CEP135
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	3/203	8.858774e-01	9.157384e-01	0	0	5.824950e-01	7.058482e-02	BTG1;SIRT1;HIPK2
GO_Biological_Process_2021	regulation of Ras protein signal transduction (GO:0046578)	1/86	8.871864e-01	9.162996e-01	0	0	4.577390e-01	5.479142e-02	KBTBD6
GO_Biological_Process_2021	positive regulation of proteasomal protein catabolic process (GO:1901800)	1/86	8.871864e-01	9.162996e-01	0	0	4.577390e-01	5.479142e-02	SH3RF2
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	7/409	8.889485e-01	9.177232e-01	0	0	6.745482e-01	7.940512e-02	ZNF451;NUP107;NUP210;SMURF1;MKRN1;RPS27A;SIRT1
GO_Biological_Process_2021	ERAD pathway (GO:0036503)	1/87	8.900189e-01	9.180556e-01	0	0	4.523932e-01	5.270949e-02	EDEM1
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	2/149	8.900381e-01	9.180556e-01	0	0	5.287272e-01	6.159198e-02	RHOA;NDEL1
GO_Biological_Process_2021	retrograde transport, endosome to Golgi (GO:0042147)	1/88	8.927804e-01	9.200908e-01	0	0	4.471702e-01	5.071564e-02	TMEM87B
GO_Biological_Process_2021	negative regulation of binding (GO:0051100)	1/88	8.927804e-01	9.200908e-01	0	0	4.471702e-01	5.071564e-02	PARK7
GO_Biological_Process_2021	regulation of endothelial cell migration (GO:0010594)	1/89	8.954727e-01	9.216741e-01	0	0	4.420660e-01	4.880565e-02	NRP1
GO_Biological_Process_2021	regulation of type I interferon production (GO:0032479)	1/89	8.954727e-01	9.216741e-01	0	0	4.420660e-01	4.880565e-02	GAPDH
GO_Biological_Process_2021	second-messenger-mediated signaling (GO:0019932)	1/89	8.954727e-01	9.216741e-01	0	0	4.420660e-01	4.880565e-02	EDNRB
GO_Biological_Process_2021	mitotic cell cycle phase transition (GO:0044772)	3/209	8.972599e-01	9.231164e-01	0	0	5.653533e-01	6.128979e-02	CEP135;CCNG2;ANAPC1
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	1/90	8.980975e-01	9.235809e-01	0	0	4.370764e-01	4.697550e-02	NDUFB2
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	2/154	9.006084e-01	9.254169e-01	0	0	5.112027e-01	5.351513e-02	MINK1;RHOA
GO_Biological_Process_2021	regulation of stem cell differentiation (GO:2000736)	1/91	9.006565e-01	9.254169e-01	0	0	4.321977e-01	4.522141e-02	PSMB1
GO_Biological_Process_2021	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	2/155	9.026056e-01	9.270213e-01	0	0	5.078353e-01	5.203768e-02	RTKN2;RPS27A
GO_Biological_Process_2021	negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/92	9.031514e-01	9.271838e-01	0	0	4.274263e-01	4.353979e-02	PSMB1
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	2/156	9.045653e-01	9.282369e-01	0	0	5.045116e-01	5.060290e-02	MAPKAPK5;HIPK2
GO_Biological_Process_2021	regulation of heart contraction (GO:0008016)	1/93	9.055838e-01	9.288835e-01	0	0	4.227586e-01	4.192728e-02	SRI
GO_Biological_Process_2021	negative regulation of MAPK cascade (GO:0043409)	1/94	9.079552e-01	9.301194e-01	0	0	4.181912e-01	4.038066e-02	FOXO1
GO_Biological_Process_2021	nucleosome organization (GO:0034728)	1/94	9.079552e-01	9.301194e-01	0	0	4.181912e-01	4.038066e-02	H1-10
